   0, 168.000, 160.000
   1, 160.000, 160.000
   2, 152.000, 160.000
   3, 144.000, 160.000
   4, 136.000, 160.000
   5, 128.000, 160.000
   6, 120.000, 160.000
   7, 112.000, 160.000
   8, 104.000, 160.000
   9,  96.000, 160.000
  10,  88.000, 160.000
  11,  80.000, 160.000
  12,  72.000, 160.000
  13,  64.000, 160.000
  14,  56.000, 160.000
  15,  48.000, 160.000
  16,  40.000, 160.000
  17,  32.000, 160.000
  18,  24.000, 160.000
  19,  16.000, 160.000
  20,   8.000, 160.000
  21,   0.000, 160.000
  22, -16.000, 160.000
  23, -24.000, 160.000
  24, -32.000, 160.000
  25, -40.000, 160.000
  26, -48.000, 160.000
  27, -56.000, 160.000
  28, -64.000, 160.000
  29, -72.000, 160.000
  30, -80.000, 160.000
  31, -88.000, 160.000
  32, -96.000, 160.000
  33,-104.000, 160.000
  34,-112.000, 160.000
  35,-120.000, 160.000
  36,-128.000, 160.000
  37,-136.000, 160.000
  38,-144.000, 160.000
  39,-152.000, 160.000
  40,-160.000, 160.000
  41,-168.000, 160.000
  42, 168.000, 152.000
  43, 160.000, 152.000
  44, 152.000, 152.000
  45, 144.000, 152.000
  46, 136.000, 152.000
  47, 128.000, 152.000
  48, 120.000, 152.000
  49, 112.000, 152.000
  50, 104.000, 152.000
  51,  96.000, 152.000
  52,  88.000, 152.000
  53,  80.000, 152.000
  54,  72.000, 152.000
  55,  64.000, 152.000
  56,  56.000, 152.000
  57,  48.000, 152.000
  58,  40.000, 152.000
  59,  32.000, 152.000
  60,  24.000, 152.000
  61,  16.000, 152.000
  62,   8.000, 152.000
  63,   0.000, 152.000
  64, -16.000, 152.000
  65, -24.000, 152.000
  66, -32.000, 152.000
  67, -40.000, 152.000
  68, -48.000, 152.000
  69, -56.000, 152.000
  70, -64.000, 152.000
  71, -72.000, 152.000
  72, -80.000, 152.000
  73, -88.000, 152.000
  74, -96.000, 152.000
  75,-104.000, 152.000
  76,-112.000, 152.000
  77,-120.000, 152.000
  78,-128.000, 152.000
  79,-136.000, 152.000
  80,-144.000, 152.000
  81,-152.000, 152.000
  82,-160.000, 152.000
  83,-168.000, 152.000
  84, 168.000, 144.000
  85, 160.000, 144.000
  86, 152.000, 144.000
  87, 144.000, 144.000
  88, 136.000, 144.000
  89, 128.000, 144.000
  90, 120.000, 144.000
  91, 112.000, 144.000
  92, 104.000, 144.000
  93,  96.000, 144.000
  94,  88.000, 144.000
  95,  80.000, 144.000
  96,  72.000, 144.000
  97,  64.000, 144.000
  98,  56.000, 144.000
  99,  48.000, 144.000
 100,  40.000, 144.000
 101,  32.000, 144.000
 102,  24.000, 144.000
 103,  16.000, 144.000
 104,   8.000, 144.000
 105,   0.000, 144.000
 106, -16.000, 144.000
 107, -24.000, 144.000
 108, -32.000, 144.000
 109, -40.000, 144.000
 110, -48.000, 144.000
 111, -56.000, 144.000
 112, -64.000, 144.000
 113, -72.000, 144.000
 114, -80.000, 144.000
 115, -88.000, 144.000
 116, -96.000, 144.000
 117,-104.000, 144.000
 118,-112.000, 144.000
 119,-120.000, 144.000
 120,-128.000, 144.000
 121,-136.000, 144.000
 122,-144.000, 144.000
 123,-152.000, 144.000
 124,-160.000, 144.000
 125,-168.000, 144.000
 126, 168.000, 136.000
 127, 160.000, 136.000
 128, 152.000, 136.000
 129, 144.000, 136.000
 130, 136.000, 136.000
 131, 128.000, 136.000
 132, 120.000, 136.000
 133, 112.000, 136.000
 134, 104.000, 136.000
 135,  96.000, 136.000
 136,  88.000, 136.000
 137,  80.000, 136.000
 138,  72.000, 136.000
 139,  64.000, 136.000
 140,  56.000, 136.000
 141,  48.000, 136.000
 142,  40.000, 136.000
 143,  32.000, 136.000
 144,  24.000, 136.000
 145,  16.000, 136.000
 146,   8.000, 136.000
 147,   0.000, 136.000
 148, -16.000, 136.000
 149, -24.000, 136.000
 150, -32.000, 136.000
 151, -40.000, 136.000
 152, -48.000, 136.000
 153, -56.000, 136.000
 154, -64.000, 136.000
 155, -72.000, 136.000
 156, -80.000, 136.000
 157, -88.000, 136.000
 158, -96.000, 136.000
 159,-104.000, 136.000
 160,-112.000, 136.000
 161,-120.000, 136.000
 162,-128.000, 136.000
 163,-136.000, 136.000
 164,-144.000, 136.000
 165,-152.000, 136.000
 166,-160.000, 136.000
 167,-168.000, 136.000
 168, 168.000, 128.000
 169, 160.000, 128.000
 170, 152.000, 128.000
 171, 144.000, 128.000
 172, 136.000, 128.000
 173, 128.000, 128.000
 174, 120.000, 128.000
 175, 112.000, 128.000
 176, 104.000, 128.000
 177,  96.000, 128.000
 178,  88.000, 128.000
 179,  80.000, 128.000
 180,  72.000, 128.000
 181,  64.000, 128.000
 182,  56.000, 128.000
 183,  48.000, 128.000
 184,  40.000, 128.000
 185,  32.000, 128.000
 186,  24.000, 128.000
 187,  16.000, 128.000
 188,   8.000, 128.000
 189,   0.000, 128.000
 190, -16.000, 128.000
 191, -24.000, 128.000
 192, -32.000, 128.000
 193, -40.000, 128.000
 194, -48.000, 128.000
 195, -56.000, 128.000
 196, -64.000, 128.000
 197, -72.000, 128.000
 198, -80.000, 128.000
 199, -88.000, 128.000
 200, -96.000, 128.000
 201,-104.000, 128.000
 202,-112.000, 128.000
 203,-120.000, 128.000
 204,-128.000, 128.000
 205,-136.000, 128.000
 206,-144.000, 128.000
 207,-152.000, 128.000
 208,-160.000, 128.000
 209,-168.000, 128.000
 210, 168.000, 120.000
 211, 160.000, 120.000
 212, 152.000, 120.000
 213, 144.000, 120.000
 214, 136.000, 120.000
 215, 128.000, 120.000
 216, 120.000, 120.000
 217, 112.000, 120.000
 218, 104.000, 120.000
 219,  96.000, 120.000
 220,  88.000, 120.000
 221,  80.000, 120.000
 222,  72.000, 120.000
 223,  64.000, 120.000
 224,  56.000, 120.000
 225,  48.000, 120.000
 226,  40.000, 120.000
 227,  32.000, 120.000
 228,  24.000, 120.000
 229,  16.000, 120.000
 230,   8.000, 120.000
 231,   0.000, 120.000
 232, -16.000, 120.000
 233, -24.000, 120.000
 234, -32.000, 120.000
 235, -40.000, 120.000
 236, -48.000, 120.000
 237, -56.000, 120.000
 238, -64.000, 120.000
 239, -72.000, 120.000
 240, -80.000, 120.000
 241, -88.000, 120.000
 242, -96.000, 120.000
 243,-104.000, 120.000
 244,-112.000, 120.000
 245,-120.000, 120.000
 246,-128.000, 120.000
 247,-136.000, 120.000
 248,-144.000, 120.000
 249,-152.000, 120.000
 250,-160.000, 120.000
 251,-168.000, 120.000
 252, 168.000, 112.000
 253, 160.000, 112.000
 254, 152.000, 112.000
 255, 144.000, 112.000
 256, 136.000, 112.000
 257, 128.000, 112.000
 258, 120.000, 112.000
 259, 112.000, 112.000
 260, 104.000, 112.000
 261,  40.000, 112.000
 262,  32.000, 112.000
 263,  24.000, 112.000
 264,  16.000, 112.000
 265,   8.000, 112.000
 266,   0.000, 112.000
 267, -16.000, 112.000
 268, -24.000, 112.000
 269, -32.000, 112.000
 270, -40.000, 112.000
 271, -48.000, 112.000
 272, -56.000, 112.000
 273, -64.000, 112.000
 274, -72.000, 112.000
 275, -80.000, 112.000
 276, -88.000, 112.000
 277, -96.000, 112.000
 278,-104.000, 112.000
 279,-112.000, 112.000
 280,-120.000, 112.000
 281,-128.000, 112.000
 282,-136.000, 112.000
 283,-144.000, 112.000
 284,-152.000, 112.000
 285,-160.000, 112.000
 286,-168.000, 112.000
 287, 168.000, 104.000
 288, 160.000, 104.000
 289, 152.000, 104.000
 290, 144.000, 104.000
 291, 136.000, 104.000
 292, 128.000, 104.000
 293, 120.000, 104.000
 294, 112.000, 104.000
 295, 104.000, 104.000
 296,  40.000, 104.000
 297,  32.000, 104.000
 298,  24.000, 104.000
 299,  16.000, 104.000
 300,   8.000, 104.000
 301,   0.000, 104.000
 302, -16.000, 104.000
 303, -24.000, 104.000
 304, -32.000, 104.000
 305, -40.000, 104.000
 306, -48.000, 104.000
 307, -56.000, 104.000
 308, -64.000, 104.000
 309, -72.000, 104.000
 310, -80.000, 104.000
 311, -88.000, 104.000
 312, -96.000, 104.000
 313,-104.000, 104.000
 314,-112.000, 104.000
 315,-120.000, 104.000
 316,-128.000, 104.000
 317,-136.000, 104.000
 318,-144.000, 104.000
 319,-152.000, 104.000
 320,-160.000, 104.000
 321,-168.000, 104.000
 322, 168.000,  96.000
 323, 160.000,  96.000
 324, 152.000,  96.000
 325, 144.000,  96.000
 326, 136.000,  96.000
 327, 128.000,  96.000
 328, 120.000,  96.000
 329, 112.000,  96.000
 330, 104.000,  96.000
 331,  40.000,  96.000
 332,  32.000,  96.000
 333,  24.000,  96.000
